SCIENTIFIC NAME	PHISICAL SPECIMEN ID	ORGANIZATION	SPECIMEN TYPE	MODIFIED	LICENSE	LOCATION QUALITATIVE [QUANTITATIVE]	GEOLOGICAL AGE	COLLECTING NUMBER	COLLECTING AGENT	DATE COLLECTED	TYPE STATUS (Optional)	MEDIA
Leptusa oreophila	NHMW-ZOO-COL-0013080	NHM Wien	Genital, Individum			Koralpe, Steiermark			Dr. Penecke		ST	
Leptusa pasubiana macrocephala	NHMW-ZOO-COL-0013081	NHM Wien	Genital, Individum			Obir, Eisenkappel, Kärnten Gipfellregion			O. Scheerpeltz	07.08.1931	HT	
Leptusa pasubiana macrocephala	NHMW-ZOO-COL-0013082	NHM Wien	Genital, Individum			Obir, Eisenkappel, Kärnten Gipfellregion			O. Scheerpeltz	07.08.1931	PT	
Leptusa petzeniensis petzeniensis	NHMW-ZOO-COL-0013083	NHM Wien	Genital, Individum			Koralpe, Steiermark Hochalpin			Mandl			
Leptusa petzeniensis petzeniensis	NHMW-ZOO-COL-0013084	NHM Wien	Genital, Individum			Koralpe, Steiermark Hochalpin			Mandl			
Leptusa petzeniensis petzeniensis	NHMW-ZOO-COL-0013085	NHM Wien	Genital, Individum			Koralpe			Wingelmüller			
Leptusa petzeniensis tubuspinifera	NHMW-ZOO-COL-0013086	NHM Wien	Genital, Individum			Bösensteingruppe, Niedere Taurern			H. Franz		HT	
Leptusa petzeniensis tubuspinifera	NHMW-ZOO-COL-0013087	NHM Wien	Genital, Individum			Bösensteingruppe, Niedere Taurern			H. Franz		AT	
Leptusa petzeniensis tubuspinifera	NHMW-ZOO-COL-0013088	NHM Wien	Genital, Individum			Eisenerzer Alpen, Reichenstein, Steiermark			Petz		PT	
Leptusa petzeniensis tubuspinifera	NHMW-ZOO-COL-0013089	NHM Wien	Genital, Individum			Eisenerzer Alpen, Reichenstein, Steiermark			Petz		PT	
Leptusa petzeniensis tubuspinifera	NHMW-ZOO-COL-0013090	NHM Wien	Genital, Individum			Eisenerzer Alpen, Reichenstein, Steiermark			Dr. Käufer	1930	PT	
Leptusa petzeniensis tubuspinifera	NHMW-ZOO-COL-0013091	NHM Wien	Genital, Individum			Rottenmanner, Bösenstein, Steiermark Latschen, Erlen, Polster			Dr. Käufer	04.05.1922	PT	
Leptusa priesneri	NHMW-ZOO-COL-0013092	NHM Wien	Genital, Individum			Hoher Sarstein, Oberösterreich			H. Priesner		HT	
Leptusa transversiceps	NHMW-ZOO-COL-0013093	NHM Wien	Genital, Individum			Schafberg, Salzkammergut, Oberösterreich-Salzburg					HT	
Leptusa wechseliensis	NHMW-ZOO-COL-0013094	NHM Wien	Genital, Individum			Raxalpe, Hänge geg. Die südl. Looswand, unterster Schneegr. Hochwald, Moos u. Flechten, auf Steinen			O. Scheerpeltz	25.08.1919		
Leptusa wechseliensis	NHMW-ZOO-COL-0013095	NHM Wien	Genital, Individum			Raxalpe, Hänge geg. Die südl. Looswand, unterster Schneegr. Hochwald, Moos u. Flechten, auf Steinen			O. Scheerpeltz	25.08.1919		
Leptusa wechseliensis	NHMW-ZOO-COL-0013096	NHM Wien	Individum			Raxalpe, Hänge geg. Die südl. Looswand, unterster Schneegr. Hochwald, Moos u. Flechten, auf Steinen			O. Scheerpeltz	25.08.1919		
Leptusa wechseliensis	NHMW-ZOO-COL-0013097	NHM Wien	Genital, Individum			Pretal, Steiermark			Kaiser	10.1928		
Leptusa wechseliensis	NHMW-ZOO-COL-0013098	NHM Wien	Genital, Individum			Hochlantsch, Steiermark			Penecke			
Leptusa wechseliensis	NHMW-ZOO-COL-0013099	NHM Wien	Genital, Individum			Hochwechselgebiet			O. Scheerpeltz			
Leptusa wechseliensis	NHMW-ZOO-COL-0013100	NHM Wien	Genital, Individum			Stuhleck, Steiermark						
Leptusa winkleri winkleri	NHMW-ZOO-COL-0013101	NHM Wien	Genital, Individum			Jovanberg, Obir-Massiv, Kärnten Nordhäng,schw. Erde u. tief. Steine			O. Scheerpeltz et Winkler	20.07.1923	LT	
Leptusa winkleri winkleri	NHMW-ZOO-COL-0013102	NHM Wien	Genital, Individum			Jovanberg, Obir-Massiv, Kärnten Nordhäng,schw. Erde u. tief. Steine			O. Scheerpeltz et Winkler	20.07.1923	PLT	
Leptusa winkleri winkleri	NHMW-ZOO-COL-0013103	NHM Wien	Individum			Jovanberg, Obir-Massiv, Kärnten			O. Scheerpeltz et Winkler	07.08.1931		
Leptusa winkleri winkleri	NHMW-ZOO-COL-0013104	NHM Wien	Individum			Traventa, Petzen, Kärnten			Kaiser	06.1928		
Leptusa winkleri winkleri	NHMW-ZOO-COL-0013105	NHM Wien	Individum			Traventa, Petzen, Kärnten			Kaiser	06.1928		
Leptusa winkleri winkleri	NHMW-ZOO-COL-0013106	NHM Wien	Individum			Traventa, Petzen, Kärnten			Kaiser	06.1928		
Leptusa winkleri winkleri	NHMW-ZOO-COL-0013107	NHM Wien	Individum			Jovanberg, Obir-Massiv, Kärnten Nordhäng,schw. Erde u. tief. Steine			O. Scheerpeltz et Winkler	20.07.1923	PLT	
Leptusa winkleri winkleri	NHMW-ZOO-COL-0013108	NHM Wien	Individum			Jovanberg, Obir-Massiv, Kärnten Nordhäng,schw. Erde u. tief. Steine			O. Scheerpeltz et Winkler	20.07.1923	PLT	
Leptusa winkleri endogaea	NHMW-ZOO-COL-0013109	NHM Wien	Genital, Individum			St. Vinzenz, Südosten der Koralpe Buchengesiebe			Strupi	23.06.1955	LT	
Leptusa winkleri endogaea	NHMW-ZOO-COL-0013110	NHM Wien	Genital, Individum			St. Vinzenz, Südosten der Koralpe Buchengesiebe			Strupi	23.06.1955	PLT	
Leptusa winkleri endogaea	NHMW-ZOO-COL-0013111	NHM Wien	Genital, Individum			St. Vinzenz, Südosten der Koralpe Buchengesiebe			Strupi	23.06.1955	PLT	
Leptusa winkleri endogaea	NHMW-ZOO-COL-0013112	NHM Wien	Genital, Individum			St. Vinzenz, Südosten der Koralpe Buchengesiebe			Strupi	23.06.1955	PLT	
Leptusa winkleri endogaea	NHMW-ZOO-COL-0013113	NHM Wien	Individum			St. Vinzenz, Südosten der Koralpe Buchengesiebe			E. Hölzel	02.06.1955	PLT	
Leptusa winkleri endogaea	NHMW-ZOO-COL-0013114	NHM Wien	Individum			St. Vinzenz, Südosten der Koralpe Buchengesiebe			E. Hölzel	02.06.1955	PLT	
Leptusa woerndlei	NHMW-ZOO-COL-0013115	NHM Wien	Genital, Individum			Arzlerscharte, Karwendelgebirge, Nordtirol			A. Wörndle	15.06.1922	HT	
Leptusa woerndlei	NHMW-ZOO-COL-0013116	NHM Wien	Individum			Arzlerscharte, Karwendelgebirge, Nordtirol			A. Wörndle	21.06.1917	PT	
Leptusa woerndlei	NHMW-ZOO-COL-0013117	NHM Wien	Genital, Individum			Vallugagrat, Vorarlberg			A. Comellini	07.08.1967		
Leptusa woerndlei	NHMW-ZOO-COL-0013118	NHM Wien	Individum			Inntal, Tirol			Strupi	14.11.1926		
Leptusa woerndlei	NHMW-ZOO-COL-0013119	NHM Wien	Individum			Hahnenkamm, Kitzbühler Alpen, Tirol			O. Scheerpetz	07.09.1951		
Leptusa woerndlei	NHMW-ZOO-COL-0013120	NHM Wien	Individum			Hahnenkamm, Kitzbühler Alpen, Tirol			O. Scheerpetz	07.09.1951		
Leptusa woerndlei	NHMW-ZOO-COL-0013121	NHM Wien	Individum			Birnhorn-Spitze, Leoganger Steinberge, Tirol Latschengebüsch, Umg. Passauer Hütte			Witzgall	12-19.08.1955		
Leptusa woerndlei	NHMW-ZOO-COL-0013122	NHM Wien	Individum			Birnhorn-Spitze, Leoganger Steinberge, Tirol Latschengebüsch, Umg. Passauer Hütte			Witzgall	12-19.08.1955		
Leptusa woerndlei	NHMW-ZOO-COL-0013123	NHM Wien	Genital, Individum			Umg. Gramais, Lechtaler Alpen, Tirol Pfann-Girgl, Aus Erlenlaub und Moos			P.H. Knabl	12.11.1935		
Leptusa woerndlei	NHMW-ZOO-COL-0013124	NHM Wien	Genital, Individum			Umg. Gramais, Lechtaler Alpen, Tirol Moos auf Dolomit			P.H. Knabl	15.05.1937		
Leptusa woerndlei	NHMW-ZOO-COL-0013125	NHM Wien	Individum			Rosskopf, Rofan, Tirol			Pechlaner	08.07.1933		
Leptusa woerndlei	NHMW-ZOO-COL-0013126	NHM Wien	Individum			Lamsenjoch, Tirol			Pechlaner	22.04.1934		
Lathrobium carinthiacum	NHMW-ZOO-COL-0013127	NHM Wien	Genital, Individum			Jovanberg, Obir-Massiv, Eisenkappel, Kärnten Nordhäng,schw. Erde u. tief. Steine			O. Scheerpeltz et Winkler	20.07.1923	LT	
Lathrobium carinthiacum	NHMW-ZOO-COL-0013128	NHM Wien	Genital, Individum			Jovanberg, Obir-Massiv, Eisenkappel, Kärnten Nordhäng,schw. Erde u. tief. Steine			O. Scheerpeltz et Winkler	20.07.1923	PLT	
Lathrobium carinthiacum	NHMW-ZOO-COL-0013129	NHM Wien	Genital, Individum			St. Vinzenz, Südosten der Koralpe Buchengesiebe			Strupi	23.06.1955	PLT	
Lathrobium carinthiacum	NHMW-ZOO-COL-0013130	NHM Wien	Individum			St. Vinzenz, Südosten der Koralpe Buchengesiebe			Strupi	23.06.1955	PLT	
Lathrobium carinthiacum	NHMW-ZOO-COL-0013131	NHM Wien	Genital, Individum			Eichholzgraben, Umgb. Villach Buchengesiebe			Strupi	23.05.1951	PLT	
Lathrobium carinthiacum	NHMW-ZOO-COL-0013132	NHM Wien	Individum			Koglereck, Südliche Koralpe					PLT	
Lathrobium carinthiacum	NHMW-ZOO-COL-0013133	NHM Wien	Individum			St. Urban, Praßb.-Dobrel, Slowenien			O. Scheerpeltz	24.07.1924		
Lathrobium carinthiacum	NHMW-ZOO-COL-0013134	NHM Wien	Genital, Individum			Bachergebirge			Bernhauer			
Lathrobium carinthiacum	NHMW-ZOO-COL-0013135	NHM Wien	Individum			Loibl-Tal, Karawanken						
Lathrobium carinthiacum	NHMW-ZOO-COL-0013136	NHM Wien	Individum			Südliche Saualpe, Kärnten Grafenbach			Hölzel	23.06.1957		
Lathrobium carinthiacum	NHMW-ZOO-COL-0013137	NHM Wien	Genital, Individum			Hochstuhl, Karawanken			Strupi	03-04.09.1949		
Lathrobium exsul	NHMW-ZOO-COL-0013138	NHM Wien	Genital, Individum			St. Lorenzen, Gurktaler Alpen			Assing	25.07.1991	HT	
Lathrobium exsul	NHMW-ZOO-COL-0013139	NHM Wien	Genital, Individum			Patergassen, Gurktaler Alpen			Assing	2&.07.1991	PT	
Lathrobium exsul	NHMW-ZOO-COL-0013140	NHM Wien	Genital, Individum			Doberbachgraben, Karnische Alpen				13.07.1979	PT	
Lathrobium exsul	NHMW-ZOO-COL-0013141	NHM Wien	Genital, Individum			Görlitzen, Norische Alpen Erlengesiebe			Strupi	11.06.1951	PT	
Lathrobium exsul	NHMW-ZOO-COL-0013142	NHM Wien	Individum			Angerbachtal, Karnische Alpen Buchengesiebe			Strupi	11.06.1951	PT	
Lathrobium exsul	NHMW-ZOO-COL-0013143	NHM Wien	Individum			Görlitzen, Norische Alpen			Strupi	01.06.1946	PT	
Lathrobium exsul	NHMW-ZOO-COL-0013144	NHM Wien	Individum			Görlitzen, Norische Alpen			Strupi	01.06.1946	PT	
Lathrobium exsul	NHMW-ZOO-COL-0013145	NHM Wien	Individum			Görlitzen, Norische Alpen			Strupi	01.06.1946	PT	
Parocyusa (Tectusa) carnica	NHMW-ZOO-COL-0013146	NHM Wien	Genital, Individum			Gartnerkofel, Karnische Alpen, Kärnten			Assing	21.07.1997		
Parocyusa (Tectusa) montana	NHMW-ZOO-COL-0013147	NHM Wien	Genital, Individum			Schönebentörl, Sockauer Alpen, Steiermark Rhododendronstreu zwischen Blöcken			Kahlen	05.07.2021		
Parocyusa (Tectusa) montana	NHMW-ZOO-COL-0013148	NHM Wien	Genital, Individum			Schönebentörl, Sockauer Alpen, Steiermark Rhododendronstreu zwischen Blöcken			Kahlen	05.07.2021		
Parocyusa (Tectusa) holdhausi	NHMW-ZOO-COL-0013149	NHM Wien	Genital, Individum			Sanntaler Sattel, Vellach, Karawanken, Kärnten			Siede	22.09.1992		
Parocyusa (Tectusa) holdhausi	NHMW-ZOO-COL-0013150	NHM Wien	Genital, Individum			Obir, Kärnten			Lompe	12.07.1978		
Leptusa assingi	NHMW-ZOO-COL-0013151	NHM Wien	Genital, Individum			Falkert, Gurktaler Alpen			Assing	24.07.1991	HT	
Boreaphilus carinthiacus	NHMW-ZOO-COL-0013152	NHM Wien	Individuum			Petzen, Kärnten			Ganglbauer	1891	HT	
Boreaphilus carinthiacus	NHMW-ZOO-COL-0013153	NHM Wien	Genital, Individum			Haidischbach, Umgebung Ferlach, Kärnten			Strupi	19.05.1948		
Boreaphilus carinthiacus	NHMW-ZOO-COL-0013154	NHM Wien	Genital, Individum			Gartnerkofel, Karnische Alpen, Kärnten Bach nah			Strupi	17.07.1950		
Boreaphilus carinthiacus	NHMW-ZOO-COL-0013155	NHM Wien	Genital, Individum			Obir Gipfelregion, Eisenkappel, Kärnten			O. Scheerpeltz	07-08.1931		
Stenus hoelzeli	NHMW-ZOO-COL-0013156	NHM Wien	Individum			Koschuta, Huda jama			Hölzel	14.06.1946	HT	
Stenus hoelzeli	NHMW-ZOO-COL-0013157	NHM Wien	Individum			Koschuta, Huda jama			Hölzel	14.06.1946		
Stenus hoelzeli	NHMW-ZOO-COL-0013158	NHM Wien	Individum			Hochobir, Karawanken Schneemoos			Strupi	26.06.1950		
Stenus hoelzeli	NHMW-ZOO-COL-0013159	NHM Wien	Genital, Individum			Grintouz, Steineralpen Kärnten			Strupi	17.07.1950		
Stenus hoelzeli	NHMW-ZOO-COL-0013160	NHM Wien	Individum			Hochobir, Karawanken Schneemoos			Strupi	26.06.1950		
Stenus hoelzeli	NHMW-ZOO-COL-0013161	NHM Wien	Genital, Individum			Obir, Alpin, Karawanken			Schubert	19.-27.05.1950		
Stenus hoelzeli	NHMW-ZOO-COL-0013162	NHM Wien	Genital, Individum			Obir, Alpin, Karawanken			Schubert	19.-27.05.1950		
Nebria schusteri	NHMW-ZOO-COL-0013163	NHM Wien	Individum			Steiermark						
Nebria schusteri	NHMW-ZOO-COL-0013164	NHM Wien	Individum			Koralpe, Steiermark			Ganglbauer	1890		
Nebria schusteri	NHMW-ZOO-COL-0013165	NHM Wien	Individum			Koralpe, Steiermark			Ganglbauer	1890		
Nebria schusteri	NHMW-ZOO-COL-0013166	NHM Wien	Individum			Koralpe, Steiermark			Ganglbauer	1890		
Nebria schusteri	NHMW-ZOO-COL-0013167	NHM Wien	Individum			Koralpe, Steiermark			Wingelmüller			
Nebria schusteri	NHMW-ZOO-COL-0013168	NHM Wien	Individum			Koralpe, Steiermark			Pinker	1893		
Nebria schusteri	NHMW-ZOO-COL-0013169	NHM Wien	Individum			Koralpe, Steiermark			Hicker		female	
Nebria schusteri	NHMW-ZOO-COL-0013170	NHM Wien	Individum			Koralpe, Steiermark			Priesner	Ende 06.1914		
Nebria schusteri	NHMW-ZOO-COL-0013171	NHM Wien	Individum			Koralpe, Steiermark			Konschegg			
Nebria schusteri	NHMW-ZOO-COL-0013172	NHM Wien	Individum			Koralpe, Steiermark			Meixner St.			
Trechus noricus	NHMW-ZOO-COL-0013173	NHM Wien	Individum			Ameringkogel, Packalpe, Steiermark			Jos. Meixner	16.07.1909		
Trechus noricus	NHMW-ZOO-COL-0013174	NHM Wien	Individum			Ameringkogel, Packalpe, Steiermark			Jos. Meixner			
Trechus noricus	NHMW-ZOO-COL-0013175	NHM Wien	Individum			Ameringkogel, Packalpe, Steiermark			Priesner			
Trechus noricus	NHMW-ZOO-COL-0013176	NHM Wien	Individum			Stubalpen-Speik			Jos. Meixner	01.06.1916		
Trechus noricus	NHMW-ZOO-COL-0013177	NHM Wien	Individum			Stubalpen-Speik						
Trechus noricus	NHMW-ZOO-COL-0013178	NHM Wien	Individum			Speickkogel, Glanalpe, Steiermark				23.08.1925		
Trechus noricus	NHMW-ZOO-COL-0013179	NHM Wien	Individum			Speickkogel, Glanalpe, Steiermark				23.08.1925		
Trechus noricus	NHMW-ZOO-COL-0013180	NHM Wien	Individum			Ameringkogel, Packalpe, Steiermark						
Trechus noricus	NHMW-ZOO-COL-0013181	NHM Wien	Individum			Ameringkogel, Packalpe, Steiermark						
Trechus noricus	NHMW-ZOO-COL-0013182	NHM Wien	Individum			Ameringkogel, Packalpe, Steiermark						
Trechus ochreatus	NHMW-ZOO-COL-0013183	NHM Wien	Individum			Zirbitzkogel, Steiermark				1887		
Trechus ochreatus	NHMW-ZOO-COL-0013184	NHM Wien	Individum			Zirbitzkogel, Steiermark			Ganglbauer	1890		
Trechus ochreatus	NHMW-ZOO-COL-0013185	NHM Wien	Individum			Zirbitzkogel, Steiermark						
Trechus ochreatus	NHMW-ZOO-COL-0013186	NHM Wien	Individum			Zirbitzkogel, Steiermark						
Trechus ochreatus	NHMW-ZOO-COL-0013187	NHM Wien	Individum			Zirbitzkogel, Steiermark über Waldgrenze			Ing. Prock	07.1933		
Trechus ochreatus	NHMW-ZOO-COL-0013188	NHM Wien	Individum			Zirbitzkogel, Steiermark				05.08.1911		
Trechus ochreatus	NHMW-ZOO-COL-0013189	NHM Wien	Individum			Zirbitzkogel, Steiermark				05.08.1911		
Trechus ochreatus	NHMW-ZOO-COL-0013190	NHM Wien	Individum			Obir			Luze			
Trechus ochreatus	NHMW-ZOO-COL-0013191	NHM Wien	Individum			Zirbitzkogel, Steiermark über Waldgrenze			Ing. Prock	07.1933		
Trechus ochreatus	NHMW-ZOO-COL-0013192	NHM Wien	Individum			Zirbitzkogel, Steiermark über Waldgrenze			Ing. Prock	07.1933		
Trechus ovatus ovatus	NHMW-ZOO-COL-0013193	NHM Wien	Individum			Ötscher			Ganglbauer			
Trechus ovatus ovatus	NHMW-ZOO-COL-0013194	NHM Wien	Individum			Ötscher						
Trechus ovatus ovatus	NHMW-ZOO-COL-0013195	NHM Wien	Individum			Dürrenstein			A.D. Hoffmann			
Trechus ovatus ovatus	NHMW-ZOO-COL-0013196	NHM Wien	Individum			Wechsel-Gebirge, Niederösterreich						
Trechus ovatus ovatus	NHMW-ZOO-COL-0013197	NHM Wien	Individum			Hochschwab, Steiermark			Otto F. Fischer			
Trechus ovatus ovatus	NHMW-ZOO-COL-0013198	NHM Wien	Individum			Hoch Zinödl			Pinker	1992		
Trechus ovatus ovatus	NHMW-ZOO-COL-0013199	NHM Wien	Individum			Scheiblingstein, Gesäuse-Alpen			Pinker	1995		
Trechus ovatus ovatus	NHMW-ZOO-COL-0013200	NHM Wien	Individum			Reichenstein b.E.St				06.07.1919		
Trechus ovatus ovatus	NHMW-ZOO-COL-0013201	NHM Wien	Individum			Bösenstein			Moosbrugger			
Trechus ovatus ovatus	NHMW-ZOO-COL-0013202	NHM Wien	Individum			Speckkogel, Gleinalpe, Steiermark				23.08.1925		
Trechus ovatus dispar	NHMW-ZOO-COL-0013203	NHM Wien	Individum			Schneeberg, Niederösterreich			Ganglbauer	1889		
Trechus ovatus dispar	NHMW-ZOO-COL-0013204	NHM Wien	Individum			Schneeberg, Niederösterreich			Ganglbauer	1889		
Trechus ovatus dispar	NHMW-ZOO-COL-0013205	NHM Wien	Individum			Schneeberg, Niederösterreich			Ganglbauer	1889		
Trechus ovatus dispar	NHMW-ZOO-COL-0013206	NHM Wien	Individum			Schneeberg, Niederösterreich			Ganglbauer	1889		
Trechus ovatus dispar	NHMW-ZOO-COL-0013207	NHM Wien	Individum			Schneeberg, Steiermark						
Trechus ovatus dispar	NHMW-ZOO-COL-0013208	NHM Wien	Individum			Raxalpe, Steiermark						
Trechus ovatus dispar	NHMW-ZOO-COL-0013209	NHM Wien	Individum			Raxalpe, Steiermark						
Trechus ovatus dispar	NHMW-ZOO-COL-0013210	NHM Wien	Individum			Raxalpe, Steiermark			Ganglbauer			
Trechus ovatus dispar	NHMW-ZOO-COL-0013211	NHM Wien	Individum			Raxalpe, Steiermark			Ganglbauer			
Trechus ovatus dispar	NHMW-ZOO-COL-0013212	NHM Wien	Individum			Raxalpe, Steiermark			Ganglbauer			
Trechus pinkeri	NHMW-ZOO-COL-0013213	NHM Wien	Individum			Gesäuse-Alpen			Ganglbauer	1891		
Trechus pinkeri	NHMW-ZOO-COL-0013214	NHM Wien	Individum			Gesäuse-Alpen			Pinker	1897		
Trechus pinkeri	NHMW-ZOO-COL-0013215	NHM Wien	Individum			Gesäuse-Alpen			Pinker	6.1902		
Trechus pinkeri	NHMW-ZOO-COL-0013216	NHM Wien	Individum			Natterriegel			Pinker	1893		
Trechus pinkeri	NHMW-ZOO-COL-0013217	NHM Wien	Individum			Hoch Zinödl			Pinker	1893		
Trechus pinkeri	NHMW-ZOO-COL-0013218	NHM Wien	Individum			Pyhrgass			Pinker	1893		
Trechus pinkeri	NHMW-ZOO-COL-0013219	NHM Wien	Individum			Schoberstein, Oberösterreich montan						
Trechus pinkeri	NHMW-ZOO-COL-0013220	NHM Wien	Individum			Pyhrgass			Pinker	1893		
Trechus pinkeri	NHMW-ZOO-COL-0013221	NHM Wien	Individum			Sengsengebirge			H. Priesner			
Trechus pinkeri	NHMW-ZOO-COL-0013222	NHM Wien	Individum			Kassberg, Oberösterreich			H. Priesner			
Trechus pseudopiceus	NHMW-ZOO-COL-0013223	NHM Wien	Individum			Petzen, Kärnten						
Trechus pseudopiceus	NHMW-ZOO-COL-0013224	NHM Wien	Individum			Petzen, Kärnten			Ganglbauer	1891		
Trechus pseudopiceus	NHMW-ZOO-COL-0013225	NHM Wien	Individum			Grintouz, Kärnten			Spaeth	1895		
Trechus pseudopiceus	NHMW-ZOO-COL-0013226	NHM Wien	Individum			Grintouz, Kärnten			Spaeth	1895		
Trechus pseudopiceus	NHMW-ZOO-COL-0013227	NHM Wien	Individum			Oistriza			Pinker	1985		
Trechus pseudopiceus	NHMW-ZOO-COL-0013228	NHM Wien	Individum			Planjava			Pinker	1985		
Trechus pseudopiceus	NHMW-ZOO-COL-0013229	NHM Wien	Individum			Petzen, Kärnten			Ganglbauer	1891		
Trechus pseudopiceus	NHMW-ZOO-COL-0013230	NHM Wien	Individum			Ravna, Steiner Alpen, Kärnten Nordwand			Pinker	24.07.1902		
Trechus pseudopiceus	NHMW-ZOO-COL-0013231	NHM Wien	Individum			Grintouz, Kärnten			Spaeth	1895		
Trechus pseudopiceus	NHMW-ZOO-COL-0013232	NHM Wien	Individum			Steiner Alpen, Kärnten Nordwand			Pinker			
Trechus regularis	NHMW-ZOO-COL-0013233	NHM Wien	Individum			Koralpe, Steiermark			Ganglbauer	1890		
Trechus regularis	NHMW-ZOO-COL-0013234	NHM Wien	Individum			Koralpe, Steiermark			Ganglbauer	1890		
Trechus regularis	NHMW-ZOO-COL-0013235	NHM Wien	Individum			Koralpe, Steiermark			Wingelmüller			
Trechus regularis	NHMW-ZOO-COL-0013236	NHM Wien	Individum			Koralpe, Steiermark			Wingelmüller			
Trechus regularis	NHMW-ZOO-COL-0013237	NHM Wien	Individum			Koralpe, Steiermark			Wingelmüller			
Trechus regularis	NHMW-ZOO-COL-0013238	NHM Wien	Individum			Koralpe, Kärnten						
Trechus regularis	NHMW-ZOO-COL-0013239	NHM Wien	Individum			Koralpe, Steiermark			Meschnigg	1891		
Trechus regularis	NHMW-ZOO-COL-0013240	NHM Wien	Individum			Koralpe, Steiermark			Pinker	1896		
Trechus regularis	NHMW-ZOO-COL-0013241	NHM Wien	Individum			Koralpe, Steiermark			Ganglbauer	1893		
Trechus regularis	NHMW-ZOO-COL-0013242	NHM Wien	Individum			Koralpe, Steiermark						
Trechus rudolphi	NHMW-ZOO-COL-0013243	NHM Wien	Individum			Koralpe, Steiermark			Ganglbauer	1890		
Trechus rudolphi	NHMW-ZOO-COL-0013244	NHM Wien	Individum			Koralpe, Steiermark			Ganglbauer	1890		
Trechus rudolphi	NHMW-ZOO-COL-0013245	NHM Wien	Individum			Koralpe, Steiermark			Konschegg			
Trechus rudolphi	NHMW-ZOO-COL-0013246	NHM Wien	Individum			Koralpe, Steiermark			Wingelmüller			
Trechus rudolphi	NHMW-ZOO-COL-0013247	NHM Wien	Individum			Koralpe, Steiermark			Wingelmüller			
Trechus rudolphi	NHMW-ZOO-COL-0013248	NHM Wien	Individum			Koralpe, Steiermark			Wingelmüller			
Trechus rudolphi	NHMW-ZOO-COL-0013249	NHM Wien	Individum			Koralpe, Steiermark			Wingelmüller			
Trechus rudolphi	NHMW-ZOO-COL-0013250	NHM Wien	Individum			Koralpe, Steiermark			R. Hicker	17.08.1905		
Trechus rudolphi	NHMW-ZOO-COL-0013251	NHM Wien	Individum			Koralpe, Steiermark			Wingelmüller			
Trechus rudolphi	NHMW-ZOO-COL-0013252	NHM Wien	Individum			Koralpe, Steiermark			Konschegg			
Trechus wagneri	NHMW-ZOO-COL-0013253	NHM Wien	Genital, Individum			Schafberg			Ganglbauer	1902	HT	
Trechus wagneri	NHMW-ZOO-COL-0013254	NHM Wien	Individum			Schafberg			Ganglbauer	1902		
Trechus wagneri	NHMW-ZOO-COL-0013255	NHM Wien	Individum			Schafberg			Ganglbauer	1902		
Trechus wagneri	NHMW-ZOO-COL-0013256	NHM Wien	Individum			Schafberg			Ganglbauer	1902		
Trechus wagneri	NHMW-ZOO-COL-0013257	NHM Wien	Individum			Schafberg			Ganglbauer	1902		
Trechus wagneri	NHMW-ZOO-COL-0013258	NHM Wien	Individum			Schafberg			Ganglbauer	1902		
Trechus wagneri	NHMW-ZOO-COL-0013259	NHM Wien	Individum			Schafberg			Ganglbauer	1902		
Trechus wagneri	NHMW-ZOO-COL-0013260	NHM Wien	Individum			Schafberg			Ganglbauer	1902		
Trechus wagneri	NHMW-ZOO-COL-0013261	NHM Wien	Individum			Schafberg			Ganglbauer	1902		
Trechus wagneri	NHMW-ZOO-COL-0013262	NHM Wien	Individum			Schafberg, Salzburg (Suis.See)						
Trechus wagneri	NHMW-ZOO-COL-0013263	NHM Wien	Individum			Schafberg, Salzburg (Suis.See)						
Trechus wagneri	NHMW-ZOO-COL-0013264	NHM Wien	Individum			Hoher Nock, Alpen, Österreich			Petr.	04.05.1947		
Trechus wagneri	NHMW-ZOO-COL-0013265	NHM Wien	Individum			Hoher Nock, Alpen, Österreich			Petr.	04.05.1947		
Trechus wagneri	NHMW-ZOO-COL-0013266	NHM Wien	Individum			Hoher Nock, Alpen, Österreich			Petr.	04.05.1947		
Trechus wagneri	NHMW-ZOO-COL-0013267	NHM Wien	Individum			Hoher Nock, Alpen, Österreich			Petr.	04.05.1947		
Trechus wagneri	NHMW-ZOO-COL-0013268	NHM Wien	Individum			Sarstein, Steiermark, bor.			Konschegg			
Trechus wagneri	NHMW-ZOO-COL-0013269	NHM Wien	Individum			Sarstein, Steiermark, bor.			Konschegg			
Trechus wagneri	NHMW-ZOO-COL-0013270	NHM Wien	Individum			Sarstein, Steiermark, bor.			Konschegg			
Trechus wagneri	NHMW-ZOO-COL-0013271	NHM Wien	Individum			Schafberg, Salzburg (Suis.See)						
Trechus wagneri	NHMW-ZOO-COL-0013272	NHM Wien	Individum			Schafberg, Salzburg (Suis.See)						
Orotrechus carinthiacus	NHMW-ZOO-COL-0013273	NHM Wien	Individum			Hoch-Obir, Kärnten			K. Mandl			
Orotrechus carinthiacus	NHMW-ZOO-COL-0013274	NHM Wien	Individum			Obir, Kärnten Stollen 9			Ing. Meschnigg	06.09.1940	Cotypus	
Orotrechus carinthiacus	NHMW-ZOO-COL-0013275	NHM Wien	Individum			Obir, Kärnten Stollen 3			Ing. Meschnigg	14.07.1942	Cotypus	
Orotrechus carinthiacus	NHMW-ZOO-COL-0013276	NHM Wien	Individum			Hoch-Obir, Kärnten Stollen unter halb Raimundhaus			K. Mandl			
